,Post,Keyword
19671,"@USER_88cce515 No, not peas and carrots LOL!! Did you have lunch today LOL!!",0
19672,#icheatedbecause Uh-Oh!! Here were go.,0
19673,@USER_65dfe518 I'm inside doing cleaning and organizing. I'm not trying to do much of ANYTHING though because I just don't want to.,0
19674,Exhale,0
19675,"Ok, I'm back",0
19676,@USER_84893d73 Was your two-step not as tight as you wanted it to be??,0
19677,@USER_e94f68e7 Oh No!!!! Not that. LOL! Clips of the 'Marching 100',0
19678,"It must suck to be a NYer this morning if you have Cablevision. All ABC stations are gone. No Oscars, GMA, ESPN etc...",0
19679,@USER_84893d73 They're all good. Of course I watch 'Keeping Up Appearances'. Hyacinth and her antics.,0
19680,@USER_84893d73 I felt sorry for her husband Richard because he had to deal with her. He knew their son was gay but she was in such denial.,0
19681,@USER_89cfddac #africanamerican,0
19682,@USER_fbe1ee9d @USER_89cfddac Lmao. I know I have a point!,0
19683,RT: @USER_3d74ec95 #irefuseto let them come in!! #dirtybutts stay outside #knowyourrole&lt;&lt;They know their role. Their role belongs in the house!,0
19684,@USER_3d74ec95 Could what?,0
19685,@USER_89cfddac Lmao. Well you have a good time going to sleep!,0
19686,@USER_c6525b1b #Thanks,0
19687,@USER_89cfddac Tell him to let you go. Tell him I said hi also!,0
19688,"@USER_ee8f6104 those people really don't go to fam and that's not a fam dorm room, but its hilarious when the girl pulls out chicken tenders!",0
19689,@USER_997dd48e you're wiser than me!,0
19690,@USER_c000814f yall playing organized ball?,0
19691,@USER_f81c6053 Snapfinger parkway team. lol,0
19692,"RT @USER_f81c6053: @USER_87d7a8af haaahahahah scary beyotch she should've ""planted her feet and took a brace"" lmao",0
19693,@USER_f81c6053 LMFAO!!!!!,0
19694,"@USER_d05d0d3e As far as if all was equal and everybody was at their peak, I'm taking Eminem any day of the week.",0
19695,"I'm a pats fan, but with that trade that brings rodgers-cromartie to the Jets, they might be the favorites next year. Wow.",0
19696,@USER_2ec0e561 @USER_3d74ec95 Probably my favorite night of this school year!!!!! and @USER_93fbc8f6 missed it! :-(,0
19697,@USER_997dd48e Don't you dare follow wacka.,0
19698,Somebody should bball players braids are out of style! You should be fined a million $ for every game u have braids! - anonymous,0
19699,@USER_236d406d yep,0
19700,@USER_3ae00cf0 u must be drunk,1
19701,@USER_7a67e451 lmao. Couldn't make that last one out,0
19702,@USER_997dd48e Average rapper with great rapper hype.,0
19703,@USER_997dd48e Nuh uh! I really want her to be good. She's just not that good. A female just echoed my sentiment. She used to be good and then,0
19704,@USER_997dd48e got some hype and now she sucks! Literally. People wanna be barbies and she does NOTHING spectacular.,0
19705,"@USER_f074cb4a Oh, you went to visit the baby daddy?",0
19706,@USER_0450c699 Clean balls! Not the urine covered ones!,0
19707,RT: @USER_a361b45b #NickiYouTheBest &lt;1 more Minaj tweet and Im unfollowing you faster than people in a cult that know whats n the drink,1
19708,@USER_0450c699 @USER_997dd48e I agree!,0
19709,@USER_a361b45b Nicki can't rap! She's decent at best!,0
19710,@USER_997dd48e LMAO!,0
19711,"Booty call is just to get the booty, not to find somebody to sleep over with you. That's what best friends of the opposited sex are for.",0
19712,@USER_89cfddac you're more than welcome.,0
19713,@USER_117aeac8 yea I jus chalkd it up as a lost shid lol,0
19714,@USER_4bb5033f ima put away dis good ol loud I had for u! Hmph!,0
19715,"#cornball RT @USER_9d9e4f10: Im sleepy now, ion think i wna go ta the klub...my eyes sittin low as hell!",0
19716,Me 2! RT @USER_14aa960e: Got a party n my pocket yea blu n red dolphins,0
19717,Yeaaaaaaaa. Bone!,0
19718,@USER_02f279b5 lmao,0
19719,@USER_a38a7d43 dat wud put my ass bak to sleep lol,0
19720,I say bring my car at 10 yet its 1015 an I'm car-less smh #niggaz,0
19721,@USER_14aa960e dude! We was like nah q run dat shit bak! Lol,1
19722,@USER_e8c6e777 red kool-aid on deck *pours u a cup* lol,0
19723,@USER_08b62345 lol,0
19724,Theresa randle fine think dats ha name dat played natalie cole,0
19725,Lmao @ jamie foxx,0
19726,*unfollowin @USER_9d9e4f10* lol,0
19727,@USER_9d9e4f10 as usual lol,0
19728,No RT @USER_14aa960e: Does he playin in your haaiiirrrrr...does he love u there?,0
19729,@USER_b44dd715 uh huh,0
19730,Franklin!RT @USER_4bb5033f: 2nd tht EAST! lol luk wht we do! RT @USER_12bf608f: EASTSIDE! RT @USER_5cc27f82: NORTHSIDE RT @USER_b20fff60: who run it!,0
19731,@USER_6b2b1b35 smh lol I heard u was fuckd up fareal,0
19732,@USER_4bb5033f do u want a flyer for wat we talkd about?,0
19733,Bahaahhaahahah! RT @USER_12bf608f: #SMH They done got my friend yall! DAMN YOU! #Subliminal RT @USER_a38a7d43: bitch ima mafuckin #PRO,0
19734,@USER_b44dd715 lol dats wat u gt for talkin bout my song! Me an @USER_14aa960e be goin n on folks like dats our cuzin or summin lol,0
19735,@USER_d2d69be7 lol hello there,0
19736,@USER_d2d69be7 yes mam but wen I get off I'm off til sunday nite ..wat u up to,0
19737,@USER_d2d69be7 huh?,0
19738,@USER_4bb5033f u luk like tha boy version of heather headley,0
19739,RT @USER_07bb0fa6: If you want something in life. Go for it..,0
19740,An I pray dat yall aint serious ..cuz seriously she's on me d!*k! #nowplayin dream I luv ur girl,0
19741,@USER_ceb4d72a u knw it lol its cool I cnt complain ..how's ur work?,0
19742,She wantd us to end cuz I fuckd ha friend ..gav me one mo chance an I fuckd ha again #nowplayin hov nigga wat nigga who,0
19743,@USER_ceb4d72a well dats wsup get dat $$$,0
19744,U musta got pickd up by da pound RT @USER_4bb5033f: I wish she would get rid of this bus that masquerades itself as a suv!!,0
19745,@USER_9d9e4f10 u see I got my blak shades on dat means I'm doin famous shit pull ya tighty whites out ya ass,1
19746,@USER_4bb5033f I ben sick'a u faggot ass star fish! Twistn round da sea!,0
19747,@USER_4bb5033f u still a drag queen named sexy black ...aka hot africaaaaaa,0
19748,@USER_9d9e4f10 I gotta get up an meet wit weetu n a min tryna get christian n da music lives showcase,0
19749,@USER_e5271745 yea I let it grow like a month,0
19750,@USER_6b2b1b35 get dat $$$,0
19751,"Uh huh RT @USER_4bb5033f: #Random: I wanna take a picture in the freshest attire, standing in between to butt-naked white girls...",0
19752,@USER_03f3c86e lol go,0
19753,@USER_32fe61c8 ha ass can't cook shit lol one or two things,1
19754,I haven't even got to eat my princes yet!,0
19755,Lmao RT @USER_12bf608f: How old is Lil Chuckee and Lil Twist? They got grown people faces!,0
19756,Lmao! On 10 go go go! RT @USER_117aeac8: Im fina start barkin if he dnt let us outta here 4 a break BREAK PLEASE!,0
19757,-_-,0
19758,It was all a dream! *big voice*,0
19759,@USER_d2d69be7 dnt cum on my timeline all loud!,0
19760,@USER_4bb5033f lmao! Shutup I've had dat email for yearsssss!,0
19761,U bet not eat @USER_4bb5033f!!! RT @USER_14aa960e: Taco bell got shrimp tacos!,0
19762,@USER_4bb5033f lol its gud how u like bein wierd baby oblong?,0
19763,@USER_4bb5033f yea I heard a who but um wen can I catch anotha ride on da ship k'nuckles? An let me borrow dem boots fa tues,0
19764,#pause ..aint u n tha d? RT @USER_06b48d77: @USER_3e268288 u can come get me and we can go together!!!! (Chilis),0
19765,@USER_6b2b1b35 word! Jus hit me up wen u get off then,0
19766,@USER_06b48d77 yes! I hate cambodians too!,0
19767,I aint gotta do alotta flexxxxxin *usher voice*,0
19768,I jus laughed so hard!,0
19769,I ask ha do she wana fuck befo I ask twice she said ..yes yes yes #nowplayin pharell an wayne,0
19770,Lmao @USER_4bb5033f ran up WE jus laughed RT @USER_aebc06f4: @USER_3e268288 hold nigga I saw a few yall run up on me earlier..Nigga I'm FUNNY!lol,0
19771,Bak n tha car *sighs*,0
19772,Man I feel u RT @USER_53ad191a: Hhmph I'm thnkn about quitting once again me n having a job dnt mix!!!,0
19773,@USER_a38a7d43 u luv me lol ..u aint knw dats my future babymama so I 4giv u lol,0
19774,No wonder! But I meant tha new one RT @USER_aebc06f4: @USER_3e268288 I think yo loso at my house,0
19775,"Jus got a call from Tekonsha,MI try findin that on a map",0
19776,2nd nigga went n!,0
19777,Watchin lsu an vandy,0
19778,@USER_14aa960e well fuk yall! On my own time!,0
19779,@USER_6e5157c9 I DNT BELIEVE U!,0
19780,Yall knw dis nigga @USER_14aa960e aint got no sense lol,0
19781,"RT @USER_e7851b4b: Rain, Snow get my hustle on",0
19782,Came to chillis cuz I was starvin an most everything closed ..might as well hav a drink *picks up drink menu*,1
19783,@USER_03f3c86e gotcha,0
19784,@USER_32fe61c8 here u go! Lol,0
19785,@USER_afab8250 aw ok,0
19786,Ima gangsta granpa an I'm proud of it! -50cent ...dats bak wen 50 went hard,0
19787,At home save me!!! RT @USER_6e5157c9: @USER_3e268288 WHERE ARE UUUUUU???,0
19788,An u keep rubbin it in! RT @USER_6e5157c9: Tragedy! RT @USER_3e268288: Y dnt I hav smileys on my bbm?!,0
19789,I didn't get itRT @USER_29af64dc: @USER_3e268288 just txt u,0
19790,Lol go go go! RT @USER_4704a6fe: Flex'N at the Table *gets popped by granny* ...Damn You Instigators lol,0
19791,Hate that we so distant girl do u even miss me #nowplayin trey songz black rose,0
19792,They might say hi an I might say hey,0
19793,"@USER_a38a7d43 aw u must want sum ""tata skins"" lol",0
19794,@USER_aebc06f4 dnt start lil duval,0
19795,Males shudnt be jealous dats a females trait ..wat u mad cuz u push dimes an he sell weight -hov,0
19796,Litttttttttt whea da hoes at,0
19797,Morning twitblock (neva really went to bed),0
19798,Man yall dnt realize how funny this is bahahahaha lolRT @USER_4bb5033f: Me @USER_3e268288 & @USER_07bb0fa6 just hopped off pilate matts...,0
19799,So ready for tha spring/summer @USER_17d032eb,0
19800,@USER_a38a7d43 lol I mean iono! Lol,0
19801,#dntrunup RT @USER_792af742: uggh no i dont wanna say hello or catch up with ashley bunch facebook damn!,0
19802,I'm wat u want ..I'm wat u need *jeezy voice*,0
19803,"Seeeeee RT @USER_21fe2e90: life is a movie,let love play its role.",0
19804,#NowWatching - Don't be a Menace to South Central LA While Drinking your Juice in da HooD,1
19805,If U happy N U know it Clap Ur Hands.. Clap clap,0
19806,@USER_f5cc4fca how u doing mamacita,0
19807,S/O to my BTA fam My $GDG$ fam n $GDG$ Divaz... Let's get dis money,0
19808,Dat u press 7 u don't wanna hear da message RT @USER_c362578c: @USER_d2964a11 hi was so funny lol,0
19809,@USER_b02ec0cc hey BB,0
19810,But u alwayz saying u broke lol RT @USER_902c8c8d: @ work.. I'm gettin money nigggazz!,0
19811,@USER_b02ec0cc I'm kooling how u doing,0
19812,Makes me Wonder,0
19813,Word RT @USER_bc787348: 3 more months till my 21st birthday ;),0
19814,Hey new mamacita looking goood don't be a stranger.. RT @USER_edfb5e15: @USER_d2964a11 hey new homie,0
19815,Lmao so dey kud now if they hit something RT @USER_e751c00e: #WhyIsThat PPL LOW DOWN THE MUSIC WHEN THERE PARKING?,0
19816,@USER_88e59672 julie wha gwan girl,0
19817,Lol idk RT @USER_c362578c: @USER_d2964a11 really lil wayne scared to go to jail haha lol wit his punk ass lol dat nigga fruity as hell,0
19818,#IReFuseTo change for anyone but mysself,0
19819,Palancing when we on da Road,0
19820,I'm getting sick n tried of these niggaz I'm getting fed up...,0
19821,@USER_edfb5e15 lol but true,0
19822,Lol RT @USER_3864c3b8: if you follow 565 and have 95 followers #chancesare your a LAME,0
19823,She Know she bad do ur thing Mama I aint Even Madddd,0
19824,@USER_81a8b15f watz popping,0
19825,Thought u was taking Me... Lmao RT @USER_fa5e57f9: Who's takin me to see Brooklyns finest??,0
19826,@USER_331226e2 watz goodie,0
19827,Mi haffi give some boi da warning like supercat... unno seh de word and me give de warning All who a talk hard dem missing by a morning,0
19828,RT @USER_f0135420: And why does everyone I come across think that we are soul mates. Like wtf is wrong wit u??,0
19829,"Y not lmao RT @USER_0c6ea6cf: mcdonalds,wendys,burger king and KFC #ItsNotCool 2 take anyone 2 these places on the first date",0
19830,Lol RT @USER_edfb5e15: When you sit @ a subway station in BK you see lots of shyt lmao,0
19831,@USER_31da1bc7 tomorrow Royal Lounge A so da thing set Maddddd,0
19832,Yeah mi n my team be in read like rose RT @USER_fe1a35e7: @USER_d2964a11 lol I kno u weÃUSER_b6b93299 red lol,0
19833,Cinnamon toast crunch RT @USER_dfedf7fc: CeRal deN bacK 2 sLeEp! Mmmm FroSted fLakEs! :-),0
19834,Mi deya koooling RT @USER_fe1a35e7: @USER_d2964a11 mi kno yall lil gallis. Wat u up to tho,0
19835,Yup RT @USER_c36394e8: RT @USER_d2964a11: I Got a Feeling Today Gonna be a Bad Day..,0
19836,#realtalk lol RT @USER_c67e7ba7: #everydayiwakeup got 100 different hatazzz lmfao.,0
19837,#EverydayIwAkeUp thinking dis Kkud be my Last Day,0
19838,Wat it dooRT @USER_36ba3fca: Goodmorning TwitterRoos!!!,0
19839,Dat n watz for Bfast lol RT @USER_2b5ff0cb: #everydayiwakeup i thinkk jus 5more mins plzz,0
19840,@USER_2b5ff0cb datz bad u need to stop doing dat and eat 3 meals day... U fucking up ur weight balance,0
19841,@USER_2b5ff0cb u just Lazy,0
19842,Lol kuz she be pissing me of but itz all love lol RT @USER_de789843: Yall always going at it smhRT @USER_902c8c8d: @USER_d2964a11 lol hateÂ®,0
19843,"I get up, and nothing gets me down. You've got to roll with the punches to get to what' is real.. So go ahead jump u mite as well jump",0
19844,Sing For Da LAughter N Sing for the tears,0
19845,Y is u lying RT @USER_8128d3b2: #InHighSchool I Was In Duh Holdin Room Instead Of My Own Class!,0
19846,#inhighschool I went to class everyday On time n did All my Work..,0
19847,Don't worry I know people dat know people lol RT @USER_8128d3b2: @USER_d2964a11 Lol Nigga You Aint Go To School Wit Me!,0
19848,Lol RT @USER_f5cc4fca: hmmm reallly RT @USER_d2964a11 #inhighschool I went to class everyday On time n did All my Work..,0
19849,Yup lol RT @USER_902c8c8d: Shoutout @USER_d2964a11 and his leather lmaoo,0
19850,#inhighschool my Tshirts was a 2x n I'm really a S or M... Jeans was 34 or 36 n I'm really a 32,0
19851,#inhighschool afta school was done dat when da real fun began.. Staying in school till like 7 lol,0
19852,If u didn't fail me I wudda left wingate in 3 1/2 years RT @USER_de491173: @USER_d2964a11 lmaooo that was my lady..she stayed lookin out 4 me,0
19853,#inhighschool nigga push a fag down da steps shit was funny,1
19854,Lmao RT @USER_d2a8c022: #inhighschool BGHS was the only high school that had paper ID's that we had to pay $5 for if we lost it.,0
19855,"#inhighschool niggaz use to listen funk flex show just to come back n talk about it da next gunit,LOX,Dipset, etc",0
19856,U started my dude RT @USER_3d3b9800: @USER_d2964a11 you started war my nigga,0
19857,Shut up RT @USER_8128d3b2: @USER_d2964a11 Smh Dats Sad!,0
19858,Lies.com RT @USER_db725841: @USER_543b740c I was soo not bad,0
19859,Lol RT @USER_ade66e3b: #inhighschool .. i got head in de hide away staircase by a chick who wasnt even a student there. smFh,0
19860,YUP RT @USER_a4fbf56e: Letssssss goooooo Lakersssssss,0
19861,Elegance sounds Big truck alliance RT @USER_d0793015: @USER_d2964a11 who u promote wit,0
19862,Haha u know u want dat Bold 9700 RT @USER_2e5a2753: @USER_d2964a11 FUKK YALL N YA BERRY LOL,0
19863,Hope I don't Look wEak...,0
19864,Nigga kobe warming Up...,0
19865,RT @USER_68076386: KOOOBBBEEEEEEE,0
19866,Wateva celtics RT @USER_8128d3b2: @USER_d2964a11 Both Of Yall Cud Kick Rocks Bare Foot!,0
19867,From God lol RT @USER_2e5a2753: WHERE DESE FLURRIES COME FRM ???,0
19868,Watz up RT @USER_89d45884: Good morninq twitches! TGIF,0
19869,@USER_b5b66264 wat u cOoking,0
19870,RT @USER_b0de1068: #FF @USER_61f4a088 @USER_0c391ed9 @USER_52a744ed @USER_04e4eced @USER_13e8703b @USER_45362a87,0
19871,I said hope yall don't look weak thought yall would catch da rest of the song from steaddy mobbing RT @USER_f0135420: @USER_d2964a11 weak?,0
19872,Nigga what ur life about like @USER_e751c00e wud say Activate ur Feelings,0
19873,#FF my Babies @USER_9d8edb0f @USER_afcb5821 @USER_dfedf7fc @USER_101b3f65 @USER_5d1ca228 @USER_83456a77 @USER_a6d6d347,0
19874,#FF these promoters for ur popping parties @USER_94da41be @USER_136df145 @USER_d1bee427,0
19875,@USER_902c8c8d don't be putting ur self in my #FF lol,0
19876,@USER_2e5a2753 And u Know dis Man lol,0
19877,RT @USER_50d82122: #FF my buddies @USER_d2964a11 @USER_ba9c815d @USER_d4280ae4 @USER_3731a11a @USER_fe26e065 @USER_61fd1ca7 @USER_9e9b300f @USER_8dda601d,0
19878,@USER_fa5e57f9 lol is ur page private,0
19879,ââWhen females young dey lie on der age to be older when dey getting old dey lie on they age to be younger.. Lol yall confuse,0
19880,"Lol RT @USER_53551dec: #icheatedbecause I was offered cheese, you can't say no to cheese.",0
19881,#ICheatedBecause LOok Baby ur fine but ur Girlsfriends Hottttttttttttt,0
